node	RT_K101E	sensitive
34147	0.0	1.0
26066	0.0	1.0
sensitive	0.0	1.0
n2491	0.0038361633469318067	0.9961638366530682
74540	0.0	1.0
75725	0.0	1.0
sensitive	0.0	1.0
n2484	0.0022402086782910596	0.9977597913217089
n2485	2.643261457081785e-07	0.9999997356738544
n2488	0.0019819834910754274	0.9980180165089245
50252	0.0	1.0
8079	0.0	1.0
79824	0.0	1.0
80565	0.0	1.0
sensitive	0.0	1.0
n2479	0.003113612776839073	0.9968863872231609
32234	0.0	1.0
48114	0.0	1.0
sensitive	0.0	1.0
45475	0.0	1.0
sensitive	0.0	1.0
42688	0.0	1.0
sensitive	0.0	1.0
1254	0.0	1.0
sensitive	0.0	1.0
65743	0.0	1.0
sensitive	0.0	1.0
65356	0.0	1.0
sensitive	0.0	1.0
36170	0.0	1.0
sensitive	0.0	1.0
28726	0.0	1.0
sensitive	0.0	1.0
n2456	0.0023938944986207663	0.9976061055013792
70389	0.0	1.0
n2458	0.002013772116425751	0.9979862278835743
n2459	0.0020137984055455626	0.9979862015944545
26496	0.0	1.0
25534	0.0	1.0
4974	0.0	1.0
sensitive	0.0	1.0
34003	0.0	1.0
sensitive	0.0	1.0
n2433	0.000548674738760968	0.999451325261239
n2434	0.0008109723663773123	0.9991890276336226
41437	0.0	1.0
19039	0.0	1.0
10637	0.0	1.0
n2436	0.0007588475742079886	0.999241152425792
31220	0.0	1.0
n2438	6.225450008651212e-08	0.9999999377454999
14159	0.0	1.0
n2440	2.6082019656921323e-09	0.999999997391798
n2443	9.147513800072531e-05	0.9999085248619992
58174	0.0	1.0
49780	0.0	1.0
33193	0.0	1.0
n2445	9.17460827147241e-05	0.9999082539172853
n2448	0.00010703088280219578	0.9998929691171977
12838	0.0	1.0
47108	0.0	1.0
77380	0.0	1.0
28019	0.0	1.0
sensitive	0.0	1.0
n2426	0.0024718903527229503	0.997528109647277
47437	0.0	1.0
n2428	0.0027228629044730563	0.9972771370955269
28605	0.0	1.0
n2430	1.3522995738763891e-07	0.9999998647700425
9676	0.0	1.0
13721	0.0	1.0
sensitive	0.0	1.0
15344	0.0	1.0
sensitive	0.0	1.0
37690	0.0	1.0
sensitive	0.0	1.0
69669	0.0	1.0
sensitive	0.0	1.0
12883	0.0	1.0
sensitive	0.0	1.0
87313	0.0	1.0
sensitive	0.0	1.0
n2413	0.002414730772143106	0.997585269227857
29509	0.0	1.0
4847	0.0	1.0
sensitive	0.0	1.0
51215	0.0	1.0
sensitive	0.0	1.0
62362	0.0	1.0
sensitive	0.0	1.0
n2407	3.9997087218321893e-07	0.9999996000291278
65950	0.0	1.0
51285	0.0	1.0
sensitive	0.0	1.0
n2403	0.00343850821060511	0.9965614917893949
60547	0.0	1.0
65347	0.0	1.0
sensitive	0.0	1.0
n2398	0.0014003756189104408	0.9985996243810895
86015	0.0	1.0
21946	0.0	1.0
sensitive	0.0	1.0
37066	0.0	1.0
sensitive	0.0	1.0
5727	0.0	1.0
sensitive	0.0	1.0
n2388	0.0014305111985576547	0.9985694888014424
6591	0.0	1.0
69516	0.0	1.0
sensitive	0.0	1.0
n2383	1.0808400626562919e-06	0.9999989191599373
67838	0.0	1.0
n2385	5.103736889129346e-07	0.9999994896263111
8027	0.0	1.0
78750	0.0	1.0
sensitive	0.0	1.0
69601	0.0	1.0
sensitive	0.0	1.0
n2377	0.0008954613469570971	0.9991045386530429
62305	0.0	1.0
35849	0.0	1.0
sensitive	0.0	1.0
n2374	0.0029320389021491203	0.9970679610978509
81521	0.0	1.0
46204	0.0	1.0
sensitive	0.0	1.0
15391	0.0	1.0
sensitive	0.0	1.0
10816	0.0	1.0
sensitive	0.0	1.0
57419	0.0	1.0
sensitive	0.0	1.0
83595	0.0	1.0
sensitive	0.0	1.0
60675	0.0	1.0
sensitive	0.0	1.0
3605	0.0	1.0
sensitive	0.0	1.0
n2357	0.003290316277740221	0.9967096837222599
22656	0.0	1.0
75516	0.0	1.0
sensitive	0.0	1.0
n2353	0.0013998366355198251	0.9986001633644802
79595	0.0	1.0
16224	0.0	1.0
sensitive	0.0	1.0
n2346	0.0025186760802872214	0.9974813239197128
7766	0.0	1.0
n2348	0.001463980715697068	0.9985360192843029
65054	0.0	1.0
n2350	0.0014640462672749425	0.9985359537327251
47594	0.0	1.0
87136	0.0	1.0
sensitive	0.0	1.0
31494	0.0	1.0
sensitive	0.0	1.0
50210	0.0	1.0
sensitive	0.0	1.0
47763	0.0	1.0
sensitive	0.0	1.0
9977	0.0	1.0
sensitive	0.0	1.0
n2332	0.003413414252450528	0.9965865857475495
n2333	0.002975136624135828	0.9970248633758642
n2336	0.0038909635670880786	0.9961090364329119
78266	0.0	1.0
86558	0.0	1.0
84836	0.0	1.0
25631	0.0	1.0
sensitive	0.0	1.0
n2302	0.002260645079265848	0.9977393549207341
n2303	0.003338293518880731	0.9966617064811193
n2313	0.002742629006139459	0.9972573709938605
n2304	0.002784638146465197	0.9972153618535349
40609	0.0	1.0
12338	0.0	1.0
n2315	0.0029285722294766104	0.9970714277705234
n2321	0.003656318788273285	0.9963436812117268
55615	0.0	1.0
n2306	8.626599953278384e-05	0.9999137340004672
23614	0.0	1.0
n2317	0.00043345368656844905	0.9995665463134316
n2322	0.0005193058158922375	0.9994806941841078
65949	0.0	1.0
85418	0.0	1.0
n2308	6.994300053515119e-08	0.9999999300569995
43058	0.0	1.0
53870	0.0	1.0
52858	0.0	1.0
n2323	0.00011879793154305439	0.9998812020684569
n2326	2.3740639985044275e-07	0.9999997625936001
51949	0.0	1.0
76885	0.0	1.0
51377	0.0	1.0
50597	0.0	1.0
17255	0.0	1.0
1905	0.0	1.0
56620	0.0	1.0
sensitive	0.0	1.0
18779	0.0	1.0
sensitive	0.0	1.0
76768	0.0	1.0
sensitive	0.0	1.0
76976	0.0	1.0
sensitive	0.0	1.0
n2283	0.0014476813615743333	0.9985523186384256
35559	0.0	1.0
n2285	0.0004283589126999633	0.9995716410873
30629	0.0	1.0
n2287	0.0004281793136792256	0.9995718206863208
76840	0.0	1.0
n2289	0.0004280812199209796	0.999571918780079
18555	0.0	1.0
n2291	2.9602134139728134e-07	0.9999997039786587
83863	0.0	1.0
34762	0.0	1.0
68960	0.0	1.0
87198	0.0	1.0
sensitive	0.0	1.0
41489	0.0	1.0
sensitive	0.0	1.0
37600	0.0	1.0
sensitive	0.0	1.0
n2276	5.240160128898282e-07	0.9999994759839871
8800	0.0	1.0
43660	0.0	1.0
sensitive	0.0	1.0
83027	0.0	1.0
sensitive	0.0	1.0
27795	0.0	1.0
sensitive	0.0	1.0
52681	0.0	1.0
sensitive	0.0	1.0
n2267	0.0035437382294223846	0.9964562617705777
31407	0.0	1.0
74199	0.0	1.0
sensitive	0.0	1.0
57168	0.0	1.0
sensitive	0.0	1.0
n2228	0.0014544053514033604	0.9985455946485966
n2229	0.0024982713578683906	0.9975017286421316
n2234	0.0017668178771771904	0.9982331821228229
n2230	0.0007605547932819361	0.9992394452067181
76858	0.0	1.0
n2235	0.0014038697200935055	0.9985961302799065
n2262	3.5559641287618866e-07	0.999999644403587
64961	0.0	1.0
27589	0.0	1.0
34808	0.0	1.0
n2237	0.0010202830793545434	0.9989797169206455
52845	0.0	1.0
5803	0.0	1.0
n2238	0.0011323632698757322	0.9988676367301242
n2243	0.0019174994093675891	0.9980825005906325
n2246	0.0013135061701917302	0.9986864938298082
52426	0.0	1.0
n2240	3.5779655526359145e-07	0.9999996422034447
6787	0.0	1.0
80078	0.0	1.0
n2247	0.0016199707470642422	0.9983800292529358
n2252	5.3509150738538864e-05	0.9999464908492615
76121	0.0	1.0
40310	0.0	1.0
n2248	0.00015514254808485987	0.9998448574519151
25055	0.0	1.0
n2253	0.00013790757532286763	0.9998620924246772
n2256	8.098279053949221e-08	0.9999999190172094
42984	0.0	1.0
35787	0.0	1.0
48232	0.0	1.0
76547	0.0	1.0
59016	0.0	1.0
57940	0.0	1.0
n2258	0.00020035716071437182	0.9997996428392856
4932	0.0	1.0
77824	0.0	1.0
sensitive	0.0	1.0
75273	0.0	1.0
sensitive	0.0	1.0
n2220	4.0649961922843704e-07	0.9999995935003808
n2221	3.220554533104278e-07	0.9999996779445467
8438	0.0	1.0
73177	0.0	1.0
28852	0.0	1.0
sensitive	0.0	1.0
54107	0.0	1.0
sensitive	0.0	1.0
35957	0.0	1.0
sensitive	0.0	1.0
n2210	0.0035776506908128626	0.996422349309187
6446	0.0	1.0
n2212	0.00044788346000512963	0.9995521165399949
78516	0.0	1.0
2938	0.0	1.0
sensitive	0.0	1.0
83776	0.0	1.0
sensitive	0.0	1.0
16774	0.0	1.0
sensitive	0.0	1.0
n2203	0.0020594988111670696	0.9979405011888329
54723	0.0	1.0
58707	0.0	1.0
sensitive	0.0	1.0
26119	0.0	1.0
sensitive	0.0	1.0
n2185	0.0012134210620893219	0.9987865789379107
n2186	0.0018555543625359593	0.998144445637464
n2195	2.822570893925281e-07	0.9999997177429106
n2187	0.0024034563328566173	0.9975965436671433
n2192	0.00264501554732457	0.9973549844526753
20975	0.0	1.0
34579	0.0	1.0
43381	0.0	1.0
74301	0.0	1.0
n2189	0.00018903128418218203	0.9998109687158179
11358	0.0	1.0
41017	0.0	1.0
37722	0.0	1.0
49371	0.0	1.0
sensitive	0.0	1.0
79264	0.0	1.0
sensitive	0.0	1.0
n2177	0.003313249484424516	0.9966867505155755
25578	0.0	1.0
62630	0.0	1.0
sensitive	0.0	1.0
14113	0.0	1.0
sensitive	0.0	1.0
70954	0.0	1.0
sensitive	0.0	1.0
n2171	0.0020222142129351175	0.997977785787065
30235	0.0	1.0
80398	0.0	1.0
sensitive	0.0	1.0
7332	0.0	1.0
sensitive	0.0	1.0
61292	0.0	1.0
sensitive	0.0	1.0
36894	0.0	1.0
sensitive	0.0	1.0
n2160	0.002412719286826838	0.9975872807131732
1469	0.0	1.0
n2162	0.001630145915033833	0.9983698540849661
59079	0.0	1.0
27029	0.0	1.0
sensitive	0.0	1.0
77157	0.0	1.0
sensitive	0.0	1.0
79688	0.0	1.0
sensitive	0.0	1.0
56103	0.0	1.0
sensitive	0.0	1.0
n2145	0.0005974719037713085	0.9994025280962286
n2146	0.0011304646951504713	0.9988695353048496
15692	0.0	1.0
n2147	3.4357446457532843e-07	0.9999996564255355
66482	0.0	1.0
54958	0.0	1.0
42093	0.0	1.0
sensitive	0.0	1.0
70138	0.0	1.0
sensitive	0.0	1.0
n2137	0.0031760360478198728	0.9968239639521801
n2138	0.00010194887804095775	0.9998980511219591
33253	0.0	1.0
54799	0.0	1.0
13334	0.0	1.0
sensitive	0.0	1.0
53107	0.0	1.0
sensitive	0.0	1.0
46265	1.0	0.0
sensitive	0.0	1.0
n2131	0.0007764997158580702	0.999223500284142
24558	0.0	1.0
29917	0.0	1.0
sensitive	0.0	1.0
49071	0.0	1.0
sensitive	0.0	1.0
n2107	0.0013028704579352629	0.9986971295420648
n2108	0.0013473234112235714	0.9986526765887764
n2113	0.0014430548349459941	0.998556945165054
n2122	0.0015104566362276657	0.9984895433637724
n2109	4.742243721162467e-07	0.9999995257756279
62481	0.0	1.0
n2114	0.0014266931442550978	0.9985733068557449
87086	0.0	1.0
n2123	0.0007105934141318322	0.9992894065858682
61755	0.0	1.0
37632	0.0	1.0
31457	0.0	1.0
n2115	0.000715708556506712	0.9992842914434933
79919	0.0	1.0
80370	0.0	1.0
50113	0.0	1.0
n2116	0.0010745314543893893	0.9989254685456106
28754	0.0	1.0
29089	0.0	1.0
44530	0.0	1.0
sensitive	0.0	1.0
21285	0.0	1.0
sensitive	0.0	1.0
38736	0.0	1.0
sensitive	0.0	1.0
40084	0.0	1.0
sensitive	0.0	1.0
n2096	0.001563384389193522	0.9984366156108064
56364	0.0	1.0
10658	0.0	1.0
sensitive	0.0	1.0
81232	0.0	1.0
sensitive	0.0	1.0
n2090	0.002816432817857997	0.997183567182142
8735	0.0	1.0
9128	0.0	1.0
sensitive	0.0	1.0
n2085	0.002066118358447002	0.9979338816415531
59602	0.0	1.0
54336	0.0	1.0
sensitive	0.0	1.0
n2078	0.002326919224807163	0.9976730807751928
n2079	4.225035383054216e-05	0.9999577496461693
n2082	0.0019529172049603254	0.9980470827950396
53957	1.0	0.0
15284	0.0	1.0
67810	0.0	1.0
68934	0.0	1.0
sensitive	0.0	1.0
1725	0.0	1.0
sensitive	0.0	1.0
50675	0.0	1.0
sensitive	0.0	1.0
54511	0.0	1.0
sensitive	0.0	1.0
n2069	0.0022920797706533114	0.9977079202293467
82584	0.0	1.0
2980	0.0	1.0
sensitive	0.0	1.0
18576	0.0	1.0
sensitive	0.0	1.0
n2065	0.0020503198329292036	0.9979496801670708
31252	0.0	1.0
63314	0.0	1.0
sensitive	0.0	1.0
7750	0.0	1.0
sensitive	0.0	1.0
n2061	0.002097814471232546	0.9979021855287675
43379	0.0	1.0
54238	0.0	1.0
sensitive	0.0	1.0
84469	0.0	1.0
sensitive	0.0	1.0
37656	0.0	1.0
sensitive	0.0	1.0
n2052	5.335027369249727e-07	0.9999994664972631
27568	0.0	1.0
31425	0.0	1.0
sensitive	0.0	1.0
70767	0.0	1.0
sensitive	0.0	1.0
5368	0.0	1.0
sensitive	0.0	1.0
n2042	5.637336068273807e-07	0.9999994362663932
70282	0.0	1.0
61516	0.0	1.0
sensitive	0.0	1.0
76195	0.0	1.0
sensitive	0.0	1.0
34441	0.0	1.0
sensitive	0.0	1.0
n2026	0.001501797283328516	0.9984982027166716
n2027	0.00033225467827392334	0.9996677453217261
n2030	0.0014199467760834994	0.9985800532239165
63931	0.0	1.0
67033	0.0	1.0
45049	0.0	1.0
n2032	2.9516702838359676e-05	0.9999704832971616
n2035	0.0015647152947070864	0.998435284705293
27569	0.0	1.0
61538	0.0	1.0
85826	0.0	1.0
65860	0.0	1.0
sensitive	0.0	1.0
4389	0.0	1.0
sensitive	0.0	1.0
n2022	0.001881500637031238	0.9981184993629688
75005	0.0	1.0
40955	0.0	1.0
sensitive	0.0	1.0
28542	0.0	1.0
sensitive	0.0	1.0
40237	0.0	1.0
sensitive	0.0	1.0
n2004	0.00180107716750719	0.9981989228324928
n2005	0.0021752092193566674	0.9978247907806433
n2012	0.002000672042259519	0.9979993279577405
n2006	0.002175541510741499	0.9978244584892585
43890	0.0	1.0
26189	0.0	1.0
n2014	0.002069487029677065	0.997930512970323
n2007	5.028173113003268e-07	0.9999994971826887
5457	0.0	1.0
52089	0.0	1.0
25378	0.0	1.0
83994	0.0	1.0
34859	0.0	1.0
sensitive	0.0	1.0
56160	0.0	1.0
sensitive	0.0	1.0
86251	0.0	1.0
sensitive	0.0	1.0
23833	0.0	1.0
sensitive	0.0	1.0
15141	0.0	1.0
sensitive	0.0	1.0
n1990	5.876948549912558e-07	0.999999412305145
34803	0.0	1.0
78228	0.0	1.0
sensitive	0.0	1.0
24137	0.0	1.0
sensitive	0.0	1.0
32143	0.0	1.0
sensitive	0.0	1.0
n1978	0.0013554036154959871	0.998644596384504
n1979	0.000206308445668017	0.999793691554332
n1982	0.0006032391643785195	0.9993967608356215
29043	0.0	1.0
8666	0.0	1.0
40391	0.0	1.0
50992	0.0	1.0
sensitive	0.0	1.0
n1975	4.106464379250486e-07	0.999999589353562
11709	0.0	1.0
46770	0.0	1.0
sensitive	0.0	1.0
53385	0.0	1.0
sensitive	0.0	1.0
35930	0.0	1.0
sensitive	0.0	1.0
n1969	0.001301057040248183	0.9986989429597519
71919	0.0	1.0
57327	0.0	1.0
sensitive	0.0	1.0
n1962	0.20196676151602297	0.7980332384839771
81006	1.0	0.0
n1964	4.030855953810759e-06	0.9999959691440461
64452	0.0	1.0
21052	0.0	1.0
sensitive	0.0	1.0
34854	0.0	1.0
sensitive	0.0	1.0
28668	0.0	1.0
sensitive	0.0	1.0
49154	0.0	1.0
sensitive	0.0	1.0
n1951	7.14860349468616e-05	0.9999285139650532
45001	0.0	1.0
n1953	0.0007310929517428339	0.9992689070482572
22504	0.0	1.0
40089	0.0	1.0
sensitive	0.0	1.0
n1943	0.002552745794544259	0.9974472542054558
22366	0.0	1.0
n1945	0.0017788375985550798	0.9982211624014449
38232	0.0	1.0
n1947	0.0008320997340093607	0.9991679002659907
78324	0.0	1.0
61438	0.0	1.0
sensitive	0.0	1.0
55196	0.0	1.0
sensitive	0.0	1.0
78041	0.0	1.0
sensitive	0.0	1.0
n1935	0.002577784387956714	0.9974222156120433
n1936	8.21537606028925e-11	0.9999999999178463
48591	0.0	1.0
51494	0.0	1.0
37342	0.0	1.0
sensitive	0.0	1.0
n1929	0.0038506464071700773	0.99614935359283
77654	0.0	1.0
n1931	0.00016647841709938537	0.9998335215829006
27816	0.0	1.0
50515	0.0	1.0
sensitive	0.0	1.0
n1924	0.002953847962141268	0.9970461520378587
51954	0.0	1.0
41055	0.0	1.0
sensitive	0.0	1.0
7570	0.0	1.0
sensitive	0.0	1.0
5609	0.0	1.0
sensitive	0.0	1.0
n1913	0.0013716833743651785	0.9986283166256348
n1914	0.0006973167968431522	0.9993026832031568
14168	0.0	1.0
39363	0.0	1.0
3841	0.0	1.0
sensitive	0.0	1.0
35585	0.0	1.0
sensitive	0.0	1.0
81132	0.0	1.0
sensitive	0.0	1.0
55886	0.0	1.0
sensitive	0.0	1.0
48652	0.0	1.0
sensitive	0.0	1.0
19513	0.0	1.0
sensitive	0.0	1.0
53643	0.0	1.0
sensitive	0.0	1.0
66653	0.0	1.0
sensitive	0.0	1.0
25743	0.0	1.0
sensitive	0.0	1.0
28958	0.0	1.0
sensitive	0.0	1.0
n1894	5.474251007951453e-07	0.9999994525748992
21694	0.0	1.0
21198	0.0	1.0
sensitive	0.0	1.0
80395	0.0	1.0
sensitive	0.0	1.0
n1885	3.435121808482856e-07	0.9999996564878192
52956	0.0	1.0
68757	0.0	1.0
sensitive	0.0	1.0
1231	0.0	1.0
sensitive	0.0	1.0
56313	0.0	1.0
sensitive	0.0	1.0
27064	0.0	1.0
sensitive	0.0	1.0
18153	0.0	1.0
sensitive	0.0	1.0
n1873	0.0010781440895703258	0.9989218559104297
49384	0.0	1.0
81779	0.0	1.0
sensitive	0.0	1.0
62267	0.0	1.0
sensitive	0.0	1.0
40272	0.0	1.0
sensitive	0.0	1.0
n1865	0.0007179903480897051	0.9992820096519103
61753	0.0	1.0
n1867	0.0007614481224526746	0.9992385518775473
67682	0.0	1.0
32790	0.0	1.0
sensitive	0.0	1.0
62528	0.0	1.0
sensitive	0.0	1.0
2152	0.0	1.0
sensitive	0.0	1.0
29343	0.0	1.0
sensitive	0.0	1.0
72862	0.0	1.0
sensitive	0.0	1.0
76106	0.0	1.0
sensitive	0.0	1.0
85474	0.0	1.0
sensitive	0.0	1.0
54734	0.0	1.0
sensitive	0.0	1.0
29151	0.0	1.0
sensitive	0.0	1.0
n1827	0.0013308953600760173	0.998669104639924
n1828	0.0017172904765118532	0.9982827095234882
n1833	0.0015244092304744809	0.9984755907695255
77750	0.0	1.0
n1830	0.0022133652602581875	0.9977866347397418
78993	0.0	1.0
n1835	0.0015243197791554649	0.9984756802208444
10390	0.0	1.0
4777	0.0	1.0
n1836	0.002323160798006637	0.9976768392019933
n1839	0.001524380641385507	0.9984756193586145
42351	0.0	1.0
66652	0.0	1.0
n1840	3.607901522725825e-07	0.9999996392098478
26528	0.0	1.0
47306	0.0	1.0
n1842	1.216044838601061e-07	0.9999998783955162
10815	0.0	1.0
n1844	3.444740157182436e-05	0.9999655525984282
69559	0.0	1.0
72916	0.0	1.0
sensitive	0.0	1.0
9932	0.0	1.0
sensitive	0.0	1.0
64536	0.0	1.0
sensitive	0.0	1.0
36282	0.0	1.0
sensitive	0.0	1.0
n1816	0.0023691861976713087	0.9976308138023287
31918	0.0	1.0
22277	0.0	1.0
sensitive	0.0	1.0
n1809	0.0008140063244194597	0.9991859936755806
n1810	0.0004369195885673428	0.9995630804114326
23658	0.0	1.0
16565	0.0	1.0
46667	0.0	1.0
sensitive	0.0	1.0
n1804	0.001206709041611889	0.9987932909583882
78836	0.0	1.0
n1806	0.00038730136846137664	0.9996126986315387
78818	0.0	1.0
58394	0.0	1.0
sensitive	0.0	1.0
53687	0.0	1.0
sensitive	0.0	1.0
n1798	0.002941670135349732	0.9970583298646503
38746	0.0	1.0
40729	0.0	1.0
sensitive	0.0	1.0
55664	0.0	1.0
sensitive	0.0	1.0
n1793	4.157661169923176e-07	0.999999584233883
3220	0.0	1.0
19608	0.0	1.0
sensitive	0.0	1.0
67670	0.0	1.0
sensitive	0.0	1.0
n1777	0.002099832041530773	0.9979001679584693
46298	0.0	1.0
n1779	0.0012475029970216518	0.9987524970029784
n1780	2.5266197258656167e-08	0.9999999747338028
23805	0.0	1.0
14561	0.0	1.0
n1782	3.262444717101743e-05	0.9999673755528289
86676	0.0	1.0
34294	0.0	1.0
n1784	6.25154264758862e-05	0.9999374845735242
34773	0.0	1.0
54118	0.0	1.0
sensitive	0.0	1.0
43210	0.0	1.0
sensitive	0.0	1.0
12678	0.0	1.0
sensitive	0.0	1.0
53803	0.0	1.0
sensitive	0.0	1.0
58454	0.0	1.0
sensitive	0.0	1.0
84661	0.0	1.0
sensitive	0.0	1.0
62466	0.0	1.0
sensitive	0.0	1.0
17344	0.0	1.0
sensitive	0.0	1.0
67778	0.0	1.0
sensitive	0.0	1.0
21955	0.0	1.0
sensitive	0.0	1.0
69666	0.0	1.0
sensitive	0.0	1.0
38872	0.0	1.0
sensitive	0.0	1.0
n1755	0.0021796319381942415	0.9978203680618057
58524	0.0	1.0
34377	0.0	1.0
sensitive	0.0	1.0
30039	0.0	1.0
sensitive	0.0	1.0
53155	0.0	1.0
sensitive	0.0	1.0
85302	0.0	1.0
sensitive	0.0	1.0
34115	0.0	1.0
sensitive	0.0	1.0
68775	0.0	1.0
sensitive	0.0	1.0
n1734	0.00168002912768148	0.9983199708723186
n1735	3.5467255097498355e-07	0.9999996453274491
n1738	0.001465131279771314	0.9985348687202287
71992	0.0	1.0
75927	0.0	1.0
51130	0.0	1.0
36075	0.0	1.0
sensitive	0.0	1.0
n1720	0.0014657212185231897	0.9985342787814768
n1721	0.0014654761341639524	0.9985345238658361
43853	0.0	1.0
n1722	0.0018156932155625107	0.9981843067844375
n1725	0.0014654573017089008	0.9985345426982911
70779	0.0	1.0
8607	0.0	1.0
66148	0.0	1.0
54032	0.0	1.0
n1728	5.176978795250803e-05	0.9999482302120475
39562	0.0	1.0
69200	0.0	1.0
sensitive	0.0	1.0
n1715	0.0020728793533234236	0.9979271206466765
n1716	0.0028344432446784215	0.9971655567553216
39490	0.0	1.0
50554	0.0	1.0
64593	0.0	1.0
sensitive	0.0	1.0
70973	0.0	1.0
sensitive	0.0	1.0
70095	0.0	1.0
sensitive	0.0	1.0
46342	0.0	1.0
sensitive	0.0	1.0
n1652	0.0005321110255700669	0.99946788897443
n1653	0.000532197828784785	0.9994678021712152
n1662	0.00022735068192107923	0.9997726493180789
n1654	0.000200610076747121	0.9997993899232529
38506	0.0	1.0
52782	0.0	1.0
n1663	8.060019184089282e-06	0.9999919399808159
21866	0.0	1.0
14161	0.0	1.0
8232	0.0	1.0
n1657	0.0003809692703813718	0.9996190307296186
n1664	3.588342804371945e-06	0.9999964116571955
67694	0.0	1.0
18633	0.0	1.0
27301	0.0	1.0
9330	0.0	1.0
n1666	3.670901734380276e-06	0.9999963290982656
n1703	3.871481519293901e-06	0.9999961285184807
37276	0.0	1.0
54475	0.0	1.0
n1668	1.2842214541838274e-05	0.9999871577854581
71970	0.0	1.0
62386	0.0	1.0
44930	0.0	1.0
n1670	1.2830804834929656e-05	0.9999871691951651
n1671	0.0001553679694557864	0.9998446320305442
n1674	1.2944688995464174e-05	0.9999870553110046
n1700	0.0005462807947381231	0.9994537192052618
47964	0.0	1.0
31793	0.0	1.0
n1675	0.0007153320009684931	0.9992846679990315
n1684	1.3141868924941936e-05	0.999986858131075
28375	0.0	1.0
17996	0.0	1.0
n1676	0.0001488052905358432	0.9998511947094642
n1679	0.0016287053486058896	0.9983712946513941
n1685	0.00025490932598564635	0.9997450906740143
n1694	9.646418905245852e-08	0.9999999035358109
24033	0.0	1.0
86875	0.0	1.0
n1680	0.0013003651672848057	0.9986996348327152
34144	0.0	1.0
n1686	0.0002551556300690639	0.9997448443699309
55484	0.0	1.0
65141	0.0	1.0
n1696	7.604894720501444e-09	0.9999999923951053
44892	0.0	1.0
33725	0.0	1.0
47216	0.0	1.0
n1688	0.0011496454808190288	0.9988503545191809
15900	0.0	1.0
71798	0.0	1.0
46830	0.0	1.0
72895	0.0	1.0
n1690	1.1276364416118055e-07	0.9999998872363558
23730	0.0	1.0
52789	0.0	1.0
sensitive	0.0	1.0
n1645	0.0011799866789701425	0.9988200133210299
74593	0.0	1.0
n1647	0.0005171427701280423	0.999482857229872
51115	0.0	1.0
n1649	3.145217219770718e-07	0.999999685478278
2882	0.0	1.0
74583	0.0	1.0
sensitive	0.0	1.0
n1616	0.0010310844016781227	0.9989689155983219
65233	0.0	1.0
n1618	0.0008766014503656243	0.9991233985496344
n1619	0.0011018897423612452	0.9988981102576387
n1622	0.0008488085763970201	0.999151191423603
66394	0.0	1.0
7265	0.0	1.0
n1623	0.0004850228033118989	0.9995149771966881
31380	0.0	1.0
21401	0.0	1.0
76001	0.0	1.0
n1625	0.00048498981857998804	0.99951501018142
n1626	0.000812607411737465	0.9991873925882625
63263	0.0	1.0
14474	0.0	1.0
n1628	1.2986137418098377e-05	0.9999870138625819
4447	0.0	1.0
n1630	1.2802751067436441e-05	0.9999871972489326
75035	0.0	1.0
n1632	1.313039844025843e-05	0.9999868696015597
n1635	1.7521022947697763e-06	0.9999982478977052
36302	0.0	1.0
33685	0.0	1.0
32465	0.0	1.0
81397	0.0	1.0
26431	0.0	1.0
47959	0.0	1.0
17586	0.0	1.0
sensitive	0.0	1.0
n1605	0.0009237021299311395	0.9990762978700689
n1606	0.0016793574847242105	0.9983206425152759
n1609	0.0009317414843255179	0.9990682585156745
23850	0.0	1.0
63123	0.0	1.0
n1610	3.161995281622645e-07	0.9999996838004719
n1613	0.00011816475015746215	0.9998818352498425
72857	0.0	1.0
42318	0.0	1.0
43574	0.0	1.0
68285	0.0	1.0
sensitive	0.0	1.0
n1566	0.0012326730399519347	0.9987673269600481
n1567	0.0005178273338376585	0.9994821726661623
n1574	0.0012325591687871308	0.9987674408312128
n1568	1.350140438991128e-05	0.9999864985956102
71824	0.0	1.0
n1575	0.0012325803115734058	0.9987674196884266
n1588	0.0007418838437464203	0.9992581161562536
31355	0.0	1.0
n1570	5.497205437291682e-05	0.999945027945627
n1576	0.0019047036101465453	0.9980952963898535
n1579	0.0012327309080010756	0.998767269091999
n1589	0.00015763738282777666	0.9998423626171722
n1600	0.0006361950014598649	0.9993638049985402
58987	0.0	1.0
39782	0.0	1.0
86885	0.0	1.0
60014	0.0	1.0
81597	0.0	1.0
n1581	0.0014998047011632128	0.9985001952988368
21589	0.0	1.0
n1591	0.0001669220141657273	0.9998330779858342
n1597	0.00017577893963786567	0.9998242210603622
71791	0.0	1.0
3886	0.0	1.0
1574	0.0	1.0
79304	0.0	1.0
n1583	0.0014951510325063536	0.9985048489674936
45923	0.0	1.0
66215	0.0	1.0
n1594	0.0004968214325344907	0.9995031785674655
51086	0.0	1.0
47311	0.0	1.0
2320	0.0	1.0
n1585	2.2129904247284894e-07	0.9999997787009575
63358	0.0	1.0
30695	0.0	1.0
74570	0.0	1.0
9466	0.0	1.0
sensitive	0.0	1.0
n1548	0.0011969679086530492	0.998803032091347
27407	0.0	1.0
n1550	0.0025031270976590154	0.9974968729023409
n1551	0.0034395484862512924	0.9965604515137487
86629	0.0	1.0
22114	0.0	1.0
n1553	0.0022666116724889365	0.997733388327511
n1554	0.0006882145556131275	0.9993117854443868
