node	RT_T215D	RT_T215F	RT_T215S	RT_T215Y	sensitive
n6933	0.00022383687005690314	0.0003735235342986786	0.00021140541608347972	0.0012592491697246426	0.9979319850098363
36907	0.0	0.0	0.0	0.0	1.0
86795	0.0	0.0	0.0	0.0	1.0
73805	0.0	0.0	0.0	0.0	1.0
15043	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6775	6.546653555919867e-06	1.0924604036031045e-05	6.18306545562308e-06	0.000704776298389358	0.9992715693785631
n6776	6.528087252953583e-06	1.0893621869862158e-05	6.165530288147224e-06	0.0008248228833644085	0.9991515898772246
n6870	2.643123141739982e-05	4.410661644966554e-05	2.4963293464448703e-05	0.0003568813803475583	0.9995476174783209
n6927	0.0033992615558337607	0.005672453291622023	0.003210473338931729	0.019342158426831128	0.9683756533867813
n6777	0.00023510417765803415	0.00039232564029727886	0.0002220469598602139	0.0014352386252706845	0.9977152845969137
n6785	6.538103187977202e-06	1.0910335771590579e-05	6.174989958087202e-06	0.0008265292913814064	0.9991498472797009
n6871	9.123604530020093e-05	0.00015224842130477425	8.616897704831609e-05	0.0005637711231039283	0.9991065754332428
n6892	6.0130948476013673e-05	0.00010034238054607612	5.679139535338549e-05	0.0004343929628556063	0.9993483423127689
n6928	0.004381980014979953	0.00731234609385573	0.004138613572021581	0.02474057826914808	0.9594264820499947
61261	0.003437167686647304	0.005735708428943517	0.003246274238733066	0.01955039020148109	0.9680304594441951
43333	0.0	0.0	0.0	0.0	1.0
n6779	0.00020442462483233461	0.00034112971802028724	0.00019307128829760092	0.0011693961315392132	0.9980919782373107
68035	0.0	0.0	0.0	0.0	1.0
n6786	6.559779957486712e-06	1.0946508469847624e-05	6.195462842989236e-06	0.0008295317882986955	0.999146766460431
n6862	6.174359401445653e-05	0.00010303345222223492	5.831447777033934e-05	0.0003597787986132479	0.9994171296773797
49935	0.0	0.0	0.0	0.0	1.0
n6873	0.00018884971703664167	0.0003151393858433571	0.0001783613798621705	0.0010731124582937417	0.9982445370589641
n6893	6.074815095957447e-05	0.00010137232549204925	5.737431964021872e-05	0.0003888535240097552	0.9993916516798983
n6924	2.573384350291082e-08	4.2942863585667335e-08	2.430463708582503e-08	1.4520718969648177e-07	0.9999997618114661
64877	0.004445362632215651	0.007418114635012333	0.004198476044927696	0.025088761388492774	0.9588492852993515
1097	0.004395989544631267	0.007335724230924439	0.0041518450402971835	0.02481753756725356	0.9592989036168936
36427	0.0	0.0	0.0	0.0	1.0
n6781	0.0001044874313384715	0.0001743614205890865	9.868440749724613e-05	0.0005898445275577315	0.9990326222130175
n6787	0.00043593694832145966	0.000727461519753279	0.00041172587841597385	0.0025278554039850874	0.9958970202495242
n6790	6.595713781874762e-06	1.1006472358204715e-05	6.229400974335941e-06	0.0008342514179471945	0.9991419169949384
n6863	1.910745775444677e-05	3.188520796457385e-05	1.8046267604838455e-05	0.00010863307411395785	0.9998223279925621
n6867	6.371889364947578e-05	0.00010632969604830217	6.018007319760144e-05	0.0003692608711880081	0.9994005104659166
n6874	1.4783751633694216e-05	2.4670105327185466e-05	1.3962691511016144e-05	8.335686395880953e-05	0.9998632265875693
n6881	4.647874305825133e-05	7.7560521519376e-05	4.38974062350357e-05	0.00026186567788674805	0.9995701976513006
n6894	4.592014671690503e-05	7.662837446240128e-05	4.3369833221997133e-05	0.00026423127127076244	0.9995698503743279
n6911	1.9205293978790716e-05	3.204847030955794e-05	1.8138670200131227e-05	0.00010897757777398973	0.9998216299877375
47478	0.0	0.0	0.0	0.0	1.0
69389	0.0	0.0	0.0	0.0	1.0
80832	0.0	0.0	0.0	0.0	1.0
20594	0.0	0.0	0.0	0.0	1.0
25952	0.0	0.0	0.0	0.0	1.0
55790	0.0	0.0	0.0	0.0	1.0
n6791	0.00015939984382018084	0.0002659954681069091	0.0001505470939523072	0.0010179412135978693	0.9984061163805228
79285	0.0	0.0	0.0	0.0	1.0
n6809	6.7059115868810175e-06	1.119036285661737e-05	6.333478612720141e-06	0.00084826359769471	0.9991275066492491
79188	0.0	0.0	0.0	0.0	1.0
55537	0.0	0.0	0.0	0.0	1.0
38166	0.0	0.0	0.0	0.0	1.0
85753	0.0	0.0	0.0	0.0	1.0
40579	0.0	0.0	0.0	0.0	1.0
69464	0.0	0.0	0.0	0.0	1.0
n6876	1.4771097896887858e-05	2.4648989643729055e-05	1.3950740537551082e-05	8.328544294936997e-05	0.9998633437289725
n6882	2.0005792630409826e-05	3.338428726177893e-05	1.889471075089835e-05	0.00011256782400253935	0.9998151473853544
n6887	1.4150599658529762e-08	2.3613544969405742e-08	1.3364703535578091e-08	7.966520742406733e-08	0.9999998692059444
n6895	5.393107452390026e-05	8.999645840102914e-05	5.093585005301345e-05	0.0003043319018661941	0.9995008047151559
n6900	3.893529983195107e-05	6.497254361407022e-05	3.677291082213645e-05	0.0002205256593086792	0.9996387935864232
82124	0.0	0.0	0.0	0.0	1.0
n6913	1.9193104661121784e-05	3.202812961673449e-05	1.8127157852889632e-05	0.00010890805951275929	0.9998217435483565
9004	0.0	0.0	0.0	0.0	1.0
n6793	0.00015941434269228061	0.0002660196628249136	0.00015056078758592624	0.0010180016042444049	0.9984060036026524
63855	0.0	0.0	0.0	1.0	0.0
n6811	0.0005947532782592349	0.0009924832601288583	0.0005617218656847876	0.003614218525767343	0.9942368230701598
n6877	4.949721630721573e-06	8.259754154137944e-06	4.674823949129026e-06	2.785905789441817e-05	0.9999542566423716
30531	0.0	0.0	0.0	0.0	1.0
4395	0.0	0.0	0.0	0.0	1.0
n6884	2.9121265295736206e-05	4.8595559497180246e-05	2.7503928218606003e-05	0.00016382934228565156	0.9997309499047028
72413	0.0	0.0	0.0	0.0	1.0
n6889	3.835837850983449e-09	6.400981709276715e-09	3.6228030561263967e-09	2.1595032674040635e-08	0.9999999645453448
n6896	2.2527995945388066e-09	3.7593166237753785e-09	2.1276835916938007e-09	1.2682992352228898e-08	0.9999999791772078
867	0.0	0.0	0.0	0.0	1.0
n6901	3.892490383060523e-05	6.495519548387039e-05	3.676309219400094e-05	0.00022046630095101405	0.9996388905075404
5448	0.0	0.0	0.0	0.0	1.0
11734	0.0	0.0	0.0	0.0	1.0
n6915	1.3507683078458305e-08	2.254069011226598e-08	1.2757493261942555e-08	7.628710169956267e-08	0.9999998749070318
16191	0.0	0.0	0.0	0.0	1.0
n6795	0.00020799417967651165	0.00034708634500908947	0.00019644259717479444	0.0012226030798807303	0.9980258737982588
24074	0.0	0.0	0.0	0.0	1.0
n6813	0.00018253924191928683	0.0003046089001001503	0.0001724013759650033	0.0010543235946049105	0.9982861268874106
30619	0.0	0.0	0.0	0.0	1.0
18409	0.0	0.0	0.0	0.0	1.0
20755	0.0	0.0	0.0	0.0	1.0
36603	0.0	0.0	0.0	0.0	1.0
77297	0.0	0.0	0.0	0.0	1.0
8969	0.0	0.0	0.0	0.0	1.0
83318	0.0	0.0	0.0	0.0	1.0
85571	0.0	0.0	0.0	0.0	1.0
19429	0.0	0.0	0.0	0.0	1.0
n6903	3.8972889703834374e-05	6.503527100029626e-05	3.680841302739868e-05	0.0002207360518189406	0.9996384473744496
64022	0.0	0.0	0.0	0.0	1.0
38847	0.0	0.0	0.0	0.0	1.0
n6918	4.3848980453908685e-05	7.317215501795538e-05	4.141369540834964e-05	0.0002466833089918777	0.9995948818601279
301	0.0	0.0	0.0	0.0	1.0
71887	0.0	0.0	0.0	0.0	1.0
n6797	5.3300668159156646e-05	8.894447972859884e-05	5.034045520226157e-05	0.00030523032030210063	0.9995021840766078
48146	0.0	0.0	0.0	0.0	1.0
n6815	1.4035987660469485e-08	2.3422288370000888e-08	1.325645685963086e-08	7.953495129063553e-08	0.9999998697503159
n6904	0.00018351033576687888	0.00030622939455218615	0.00017331853719431371	0.0010326560676079165	0.9983042856648787
12621	0.0	0.0	0.0	0.0	1.0
n6919	4.8251058274006974e-05	8.05180389431681e-05	4.557129059341971e-05	0.00027144817193499026	0.9995542114402544
59911	0.0	0.0	0.0	0.0	1.0
16697	0.0	0.0	0.0	0.0	1.0
n6799	2.1426718716156635e-05	3.575543073510577e-05	2.0236721431733953e-05	0.0001222658120343484	0.9998003153170827
n6816	4.168955675881798e-10	6.956865765653522e-10	3.9374201804614374e-10	2.3623304316085636e-09	0.9999999961313454
n6857	4.501466581747517e-05	7.511737037398184e-05	4.251464092838192e-05	0.00025324118893295985	0.9995841121339472
10514	0.0	0.0	0.0	0.0	1.0
n6906	0.00018351677919578935	0.00030624014690205155	0.00017332462276801477	0.0010326922663248146	0.9983042261848093
79939	0.0	0.0	0.0	0.0	1.0
47976	0.0	0.0	0.0	0.0	1.0
n6800	3.6025046361501152e-09	6.011611329626288e-09	3.4024287033426176e-09	2.0409181955938474e-08	0.9999999665742734
n6805	3.397066724883615e-05	5.668790709074839e-05	3.208400404521361e-05	0.00019118704492808303	0.9996860703766871
n6817	6.12410682968107e-07	1.0219487195579657e-06	5.783986133023027e-07	3.445271264126111e-06	0.99999434197072
52946	0.0	0.0	0.0	0.0	1.0
24805	0.0	0.0	0.0	0.0	1.0
n6822	1.6616232267420795e-06	2.772802265183993e-06	1.569339981988151e-06	9.347869455403277e-06	0.9999846483650706
9458	0.0	0.0	0.0	0.0	1.0
n6858	8.158174703292128e-05	0.00013613799405902527	7.705085927947193e-05	0.0004589581870323976	0.9992462712125961
46192	0.0	0.0	0.0	0.0	1.0
83496	0.0	0.0	0.0	0.0	1.0
66814	0.0	0.0	0.0	0.0	1.0
42949	0.0	0.0	0.0	0.0	1.0
n6802	5.4261774454410205e-06	9.054830764197412e-06	5.124818356799898e-06	3.05262969501691e-05	0.9999498678764833
85227	0.0	0.0	0.0	0.0	1.0
29699	0.0	0.0	0.0	0.0	1.0
85885	0.0	0.0	0.0	0.0	1.0
66510	0.0	0.0	0.0	0.0	1.0
n6823	1.6095146603615325e-06	2.6858470827033267e-06	1.5201254216058776e-06	9.054719188626345e-06	0.9999851297936467
n6837	2.2616969690771608e-08	3.774163948895231e-08	2.1360868237701568e-08	1.2723730841278882e-07	0.9999997910432141
21297	0.0	0.0	0.0	0.0	1.0
19077	0.0	0.0	0.0	0.0	1.0
58816	0.0	0.0	0.0	0.0	1.0
73875	0.0	0.0	0.0	0.0	1.0
81429	0.0	0.0	0.0	0.0	1.0
n6825	1.615840010775289e-06	2.696402391315457e-06	1.5260994746551096e-06	9.090303997564183e-06	0.9999850713541257
n6832	1.6851318986603724e-05	2.8120319158637786e-05	1.5915430290875494e-05	9.480122482656487e-05	0.9998443117067374
n6838	4.2120771814117354e-05	7.028823960680676e-05	3.978146803454275e-05	0.00023696072466406913	0.9996108487958805
n6841	2.1162385310893472e-08	3.531432937525384e-08	1.998706857735743e-08	1.190541873256277e-07	0.9999998044820293
n6826	1.538937829689896e-05	2.568073334234778e-05	1.4534682875501839e-05	8.657671918970442e-05	0.9998578184862956
68322	0.0	0.0	0.0	0.0	1.0
50314	0.0	0.0	0.0	0.0	1.0
n6834	1.2774888984125054e-05	2.1317853856742157e-05	1.2065397092188864e-05	7.186826880897617e-05	0.9998819735912579
87370	0.0	0.0	0.0	0.0	1.0
29221	0.0	0.0	0.0	0.0	1.0
n6842	2.1157344456724218e-08	3.5305917545403345e-08	1.9982307682189376e-08	1.1902582872163281e-07	0.9999998045286016
n6853	8.030700794378638e-05	0.0001340107973654631	7.58469166606e-05	0.00045178675457138793	0.9992580485234588
66938	0.0	0.0	0.0	0.0	1.0
n6828	4.265908273997119e-09	7.118653576116864e-09	4.028988224366506e-09	2.399891247044903e-08	0.9999999605875375
52481	0.0	0.0	0.0	0.0	1.0
25509	0.0	0.0	0.0	0.0	1.0
n6843	2.317085465588799e-08	3.866592452614291e-08	2.1883991534962855e-08	1.303533238036039e-07	0.9999997859259054
75768	0.0	0.0	0.0	0.0	1.0
20223	0.0	0.0	0.0	0.0	1.0
23383	0.0	0.0	0.0	0.0	1.0
30968	0.0	0.0	0.0	0.0	1.0
80724	0.0	0.0	0.0	0.0	1.0
55246	0.0	0.0	0.0	0.0	1.0
n6844	1.4322752131394736e-05	2.3900821145517544e-05	1.3527295002955952e-05	8.057615228922842e-05	0.9998676729794309
n6847	1.0720760610323645e-05	1.7890066066953787e-05	1.0125350917302781e-05	6.031226622486524e-05	0.9999009515561806
14769	0.0	0.0	0.0	0.0	1.0
635	0.0	0.0	0.0	0.0	1.0
58133	0.0	0.0	0.0	0.0	1.0
61928	0.0	0.0	0.0	0.0	1.0
38942	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6772	1.8898991899740325e-09	3.15373345207987e-09	1.7849379528525584e-09	1.0632091063608424e-08	0.9999999825393383
35638	0.0	0.0	0.0	0.0	1.0
65736	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6756	0.0003161451405351812	0.0005275612110463903	0.00029858706905890704	0.001778551967913962	0.9970791546114456
n6757	1.7227418023338414e-05	2.874792729759969e-05	1.6270641536142103e-05	9.691706213044041e-05	0.9998408369510124
n6763	4.001281223720566e-12	6.6770622017145866e-12	3.779058033435779e-12	2.2510188145161315e-11	0.9999999999630325
8471	0.0	0.0	0.0	0.0	1.0
n6759	2.974507537599163e-06	4.963653074489701e-06	2.8093093129373125e-06	1.6733821135495818e-05	0.9999725187089394
23581	0.0	0.0	0.0	0.0	1.0
83426	0.0	0.0	0.0	0.0	1.0
35805	0.0	0.0	0.0	0.0	1.0
44446	0.0	0.0	0.0	0.0	1.0
n6767	3.648338866177213e-08	6.088096332241041e-08	3.4457173915166565e-08	2.0524624414824434e-07	0.9999996629322299
36500	0.0	0.0	0.0	0.0	1.0
69992	0.0	0.0	0.0	0.0	1.0
36272	0.0	0.0	0.0	0.0	1.0
79772	0.0	0.0	0.0	0.0	1.0
8519	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
28773	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6751	0.0012813125346535566	0.0021381660061781877	0.001210150988318197	0.007208337683644744	0.9881620327872053
45144	0.0	0.0	0.0	0.0	1.0
24697	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6716	0.0005346115040954084	0.028307640577992427	0.0005049202458807302	0.003007588037155106	0.9676452396348764
n6717	0.0010842381449800776	0.28915222441763955	0.0010240217177573255	0.006099647406179598	0.7026398683134435
n6720	0.0005696212761349188	0.006781517965037828	0.0005379856449060079	0.0032045440898456055	0.9889063310240757
38673	0.0	0.0	0.0	0.0	1.0
23398	0.0	1.0	0.0	0.0	0.0
n6721	0.00044074997293030717	0.0017086048524000506	0.0004162715972235796	0.0024795469903039335	0.9949548265871421
n6726	1.69194089549492e-09	8.081317054875534e-09	1.5979738677985834e-09	9.518428163034594e-09	0.9999999791103401
52933	0.0	0.0	0.0	0.0	1.0
n6723	0.00014067151939930534	0.00033018582194983793	0.00013285890337076867	0.0007913821077039142	0.9986049016475762
n6727	2.0627606284818247e-14	9.825000208517265e-14	1.9481990113333924e-14	1.1604565450258831e-13	0.9999999999997456
57516	0.0	0.0	0.0	0.0	1.0
35279	0.0	0.0	0.0	0.0	1.0
45611	0.0	0.0	0.0	0.0	1.0
81344	0.0	0.0	0.0	0.0	1.0
68704	0.0	0.0	0.0	0.0	1.0
31279	0.0	0.0	0.0	0.0	1.0
n6729	2.729221569470376e-09	4.554400422450719e-09	2.5776460389712183e-09	1.5353904807891855e-08	0.9999999747848272
n6738	5.154378461409131e-07	8.60127160433787e-07	4.868114547031108e-07	2.899721925313732e-06	0.9999952379016134
n6743	8.472607204557732e-09	1.413856645578094e-08	8.002055474310694e-09	4.766472826853795e-08	0.9999999217220427
3002	0.0	0.0	0.0	0.0	1.0
n6731	1.4693168683729697e-08	2.4519010365633927e-08	1.3877139357689259e-08	8.266002138480173e-08	0.9999998642506601
71577	0.0	0.0	0.0	0.0	1.0
n6740	5.186843573630606e-07	8.655447144586829e-07	4.898776611576764e-07	2.9179859698384475e-06	0.9999952079072971
52865	0.0	0.0	0.0	0.0	1.0
72612	0.0	0.0	0.0	0.0	1.0
n6732	1.4430600712802703e-05	2.4080791423748635e-05	1.3629153888941842e-05	8.118288091503906e-05	0.9998666765730595
77328	0.0	0.0	0.0	0.0	1.0
20795	0.0	0.0	0.0	0.0	1.0
7110	0.0	0.0	0.0	0.0	1.0
85705	0.0	0.0	0.0	0.0	1.0
n6734	1.443133284835128e-05	2.4082013161066947e-05	1.3629845363140186e-05	8.118699972299699e-05	0.9998666698089045
44838	0.0	0.0	0.0	0.0	1.0
40357	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
10118	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6710	0.0007985061277356484	0.0013324919657567967	0.0007541586876918398	0.00449219191688811	0.9926226513019276
20727	0.0	0.0	0.0	0.0	1.0
2252	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6706	0.00015383853142804827	0.00025671513346177074	0.00014529464577462276	0.0008654563608005281	0.9985786953285349
66424	0.0	0.0	0.0	0.0	1.0
9990	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6700	0.000402484835863854	0.0006716389411416981	0.0003801316296616299	0.0022642770838399977	0.9962814675094928
n6701	9.120040189518794e-05	0.00015218894204824468	8.613531320703057e-05	0.0005130702119622817	0.9991574051308872
41636	0.0	0.0	0.0	0.0	1.0
59144	0.0	0.0	0.0	0.0	1.0
13843	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
72187	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6690	0.0007965787939513293	0.0013292757640349395	0.0007523383941874581	0.00448134922833966	0.9926404578194866
n6691	0.0005486890551854678	0.0009156144609767697	0.0005182159578198491	0.0030867847508931445	0.9949306957751248
9720	0.0	0.0	0.0	0.0	1.0
7257	0.0	0.0	0.0	0.0	1.0
12674	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6687	0.0006707116649730544	0.0011192373782406733	0.0006334616748778967	0.003773252847161602	0.9938033364347467
48844	0.0	0.0	0.0	0.0	1.0
29750	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6671	0.0003494800920655849	0.0005831882795813738	0.0003300706637706099	0.001966085907370859	0.9967711750572116
9277	0.0	0.0	0.0	0.0	1.0
n6673	0.0003146662715429697	0.0005250933764461517	0.0002971903335052338	0.001770232227961825	0.9970928177905438
64062	0.0	0.0	0.0	0.0	1.0
n6675	1.0302693830336322e-06	1.7192425051896546e-06	9.730502733661596e-07	5.796032909359431e-06	0.9999904814049291
n6676	1.023121898767779e-06	1.7073152762945806e-06	9.662997461416272e-07	5.7558229849394395e-06	0.9999905474400939
26055	0.0	0.0	0.0	0.0	1.0
63105	0.0	0.0	0.0	0.0	1.0
19491	0.0	0.0	0.0	0.0	1.0
n6678	5.429568498876155e-06	9.060489520343194e-06	5.128021077880818e-06	3.054536825159655e-05	0.9999498365526513
47247	0.0	0.0	0.0	0.0	1.0
66707	0.0	0.0	0.0	0.0	1.0
n6680	3.6235380108218206e-10	6.046710374942668e-10	3.422293926274752e-10	2.038510112490884e-09	0.9999999966522356
14560	0.0	0.0	0.0	0.0	1.0
25136	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
71761	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
19634	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6659	0.0005471235235592858	0.0009130020097486983	0.0005167373727023008	0.0030779774690546068	0.9949451596249351
40982	0.0	0.0	0.0	0.0	1.0
n6661	1.7772079960692246e-08	2.9656821582024993e-08	1.6785054034234383e-08	9.998119134301881e-08	0.9999998358048531
68923	0.0	0.0	0.0	0.0	1.0
20249	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6654	0.0005651310390917131	0.0009430517099786054	0.000533744786685505	0.003179283160906213	0.994778789303338
n6655	0.0006552435958619171	0.0010934253310935723	0.0006188526715192607	0.003686233433512316	0.9939462449680129
42638	0.0	0.0	0.0	0.0	1.0
81939	0.0	0.0	0.0	0.0	1.0
32605	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
17829	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6600	5.351840110949901e-06	8.930781746256771e-06	5.0546095698175115e-06	3.0108088155894325e-05	0.9999505546804172
n6601	0.000151169447448719	0.00025226115016113964	0.00014277379740380535	0.0008504407747443021	0.998603354830242
n6623	6.386759891445182e-05	0.00010657784514066819	6.0320519668319476e-05	0.00035930283015878697	0.9994099312061178
n6602	0.00011732387408985082	0.0001957819911282428	0.00011080793978304535	0.0006600342070498266	0.998916051987949
n6605	6.42712719865475e-05	0.00010725146692849987	6.070177354193895e-05	0.00036157379195675816	0.9994062016955864
n6624	8.611857674691506e-05	0.00014370874265308588	8.133572250662002e-05	0.00048448115915332435	0.9992043557989401
49046	0.0	0.0	0.0	0.0	1.0
53410	0.0	0.0	0.0	0.0	1.0
6584	0.0	0.0	0.0	0.0	1.0
86941	0.0	0.0	0.0	0.0	1.0
n6607	1.0894685329332387e-07	1.8180299645226812e-07	1.028961620380316e-07	6.129072235456749e-07	0.9999989934467647
n6625	0.00013476173387700691	0.0002248810891304958	0.00012727733556655503	0.0007581351608970152	0.9987549446805288
n6643	0.00028822684450801976	0.0004809730837150392	0.0002722192995915114	0.0016214907514870522	0.9973370900206984
65411	0.0	0.0	0.0	0.0	1.0
n6609	9.928449844234563e-08	1.656791249351768e-07	9.377043513210249e-08	5.585492783126752e-07	0.9999990827166632
n6626	0.0001636650007998811	0.0002731128679749081	0.00015457537260776612	0.0009207375724912537	0.9984879091861262
n6635	0.0004243975618599772	0.0007082053873134559	0.00040082736649692453	0.0023875524942315366	0.9960790171900981
n6644	0.00028826191487524864	0.00048103160672562795	0.00027225242222039017	0.001621688048432831	0.9973367660077459
n6649	0.00047587368807547813	0.0007941051972559858	0.00044944461118135576	0.002677144057860135	0.9956034324456271
22688	0.0	0.0	0.0	0.0	1.0
n6611	9.734366902834633e-08	1.6244040263708733e-07	9.193739551843512e-08	5.476306667919973e-07	0.999999100647866
86956	0.0	0.0	0.0	0.0	1.0
n6628	0.0002927488245504427	0.0004885190522011269	0.0002764901378682736	0.0016469302584480139	0.9972953117269322
n6636	4.55949400441812e-09	7.608569199126756e-09	4.306268788020055e-09	2.5650550947966735e-08	0.999999957875117
n6640	6.580457485977898e-08	1.0981013703594977e-07	6.214991982729007e-08	3.7019976304705396e-07	0.9999993920356053
n6645	2.613381937664079e-05	4.3610315743803035e-05	2.468239909611294e-05	0.00014702220569561513	0.9997585512600878
59730	0.0	0.0	0.0	0.0	1.0
61822	0.0	0.0	0.0	0.0	1.0
53522	0.0	0.0	0.0	0.0	1.0
44828	0.0	0.0	0.0	0.0	1.0
n6613	9.747190986309324e-08	1.6265440209939172e-07	9.205851411262235e-08	5.483521170367169e-07	0.9999990994630569
44160	0.0	0.0	0.0	0.0	1.0
n6630	0.0003536856688562063	0.0005902062561381316	0.0003340426712020322	0.0019897454102957186	0.996732319993508
65112	0.0	0.0	0.0	0.0	1.0
60151	0.0	0.0	0.0	0.0	1.0
49024	0.0	0.0	0.0	0.0	1.0
47338	0.0	0.0	0.0	0.0	1.0
70876	0.0	0.0	0.0	0.0	1.0
15647	0.0	0.0	0.0	0.0	1.0
54470	0.0	0.0	0.0	0.0	1.0
22034	0.0	0.0	0.0	0.0	1.0
n6615	9.975601954675304e-08	1.6646596684093567e-07	9.421576889344418e-08	5.612019358443934e-07	0.9999990783603089
n6631	0.00030830815466345585	0.0005144833894153448	0.00029118533377449536	0.0017344630832293027	0.9971515600389174
17944	0.0	0.0	0.0	0.0	1.0
67365	0.0	0.0	0.0	0.0	1.0
n6617	3.153104712744759e-06	5.261683725379273e-06	2.9779875566662917e-06	1.773856331429811e-05	0.999970868660691
77937	0.0	0.0	0.0	0.0	1.0
29999	0.0	0.0	0.0	0.0	1.0
61997	0.0	0.0	0.0	0.0	1.0
n6619	2.309449994006326e-06	3.853850904133929e-06	2.1811877407988283e-06	1.2992376933852495e-05	0.9999786631344273
53489	0.0	0.0	0.0	0.0	1.0
20593	0.0	0.0	0.0	0.0	1.0
11472	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6595	7.046549714851518e-05	0.00011758796276205837	6.655198377471984e-05	0.00039642092366616875	0.9993489736326485
40278	0.0	0.0	0.0	0.0	1.0
27588	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
87553	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
22043	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6578	0.0002808613635173646	0.00046868207691736624	0.0002652628827461158	0.00158005443306575	0.9974051392437533
n6579	0.00035373374973164906	0.0005902864901877007	0.0003340880817614102	0.0019900159010440297	0.9967318757772752
n6584	0.0003045186823471698	0.0005081597793132817	0.00028760632120361	0.0017131444780023612	0.9971865707391335
11564	0.0	0.0	0.0	0.0	1.0
n6581	0.0006406711623718897	0.0010691078589133024	0.0006050895619630689	0.0036042526375490752	0.9940808787792026
n6585	0.00021541288858905065	0.000359466174892523	0.00020344928576929977	0.0012118579974549786	0.9980098136532941
18233	0.0	0.0	0.0	0.0	1.0
45721	0.0	0.0	0.0	0.0	1.0
49782	0.0	0.0	0.0	0.0	1.0
3849	0.0	0.0	0.0	0.0	1.0
78523	0.0	0.0	0.0	0.0	1.0
79177	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
9427	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
59076	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
69729	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6567	0.002332389467570216	0.0038921307158484024	0.21389851288901868	0.013121428564318464	0.7667555383632442
64457	0.002594938343892437	0.004330254176854143	0.19370790135070912	0.014598461612702552	0.7847684445158417
n6569	1.637580543017434e-07	2.732681492424028e-07	0.9999628841150972	9.212610677712348e-07	3.575759763166597e-05
52178	0.0	0.0	1.0	0.0	0.0
42554	0.0	0.0	1.0	0.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
78482	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
80440	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
10097	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
54478	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6536	0.00015604227183118355	0.00026039258348976044	0.00014737599482469833	0.0008778540425239693	0.9985583351073304
n6537	0.00015601562676809515	0.0002603481200457628	0.00014735082957534804	0.0008777041441914793	0.9985585812794193
n6556	4.276781370979021e-05	7.136797850616503e-05	4.039257451196701e-05	0.0002406008174225299	0.9996048708158495
n6538	0.00015606536028154236	0.00026043111190367777	0.00014739780098850676	0.0008779839322599058	0.9985581217945665
n6550	0.000738016350157185	0.0012315507959472618	0.0006970283918897171	0.004151891848480505	0.9931815126135254
